which_image,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,image.started,trial.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
cat1.png,0,0,0,0,0.08530500000006214,,0.021486600000116596,0.08530500000006214,1.0058513000003586,017551,001,2024-07-18_13h40.28.360,variables,2024.1.5,None,2024-07-18 13h40.35.567446 +0100,
cat1.png,1,0,1,0,1.0293462000004183,,1.0063940000000002,1.0293462000004183,2.015992300000107,017551,001,2024-07-18_13h40.28.360,variables,2024.1.5,None,2024-07-18 13h40.35.567446 +0100,
cat1.png,2,0,2,0,2.0443678999999975,,2.0163500000003296,2.0443678999999975,3.0147556000001714,017551,001,2024-07-18_13h40.28.360,variables,2024.1.5,None,2024-07-18 13h40.35.567446 +0100,
cat1.png,3,0,3,0,3.0429936000000453,,3.0151402000001326,3.0429936000000453,4.014197000000422,017551,001,2024-07-18_13h40.28.360,variables,2024.1.5,None,2024-07-18 13h40.35.567446 +0100,
cat1.png,4,0,4,0,4.041953100000228,,4.0146262000002935,4.041953100000228,5.012323200000083,017551,001,2024-07-18_13h40.28.360,variables,2024.1.5,None,2024-07-18 13h40.35.567446 +0100,
